No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
1416,2016,2,29,0,8,12,4,16,300,64,-2.3,1030.7,-19.7,0,NE,2,Aotizhongxin
1417,2016,2,29,1,9,13,4,19,400,60,-3.3,1030.9,-19.7,0,ESE,1.4,Aotizhongxin
1418,2016,2,29,2,11,16,4,21,400,57,-4.8,1030.9,-18.3,0,ENE,0.9,Aotizhongxin
1419,2016,2,29,3,11,13,4,17,400,61,-5.3,1030.7,-18.4,0,E,0.9,Aotizhongxin
1420,2016,2,29,4,13,16,5,25,500,NA,-6.3,1030.8,-16.6,0,E,1.2,Aotizhongxin
1421,2016,2,29,5,15,17,6,33,500,46,-7,1031.3,-17.2,0,E,1.1,Aotizhongxin
1422,2016,2,29,6,13,20,6,41,500,36,-6.9,1031.7,-17.7,0,N,0.5,Aotizhongxin
1423,2016,2,29,7,12,17,7,33,500,44,-7,1032.2,-18.4,0,NE,0.7,Aotizhongxin
1424,2016,2,29,8,15,22,7,34,600,44,-4,1032.9,-19.5,0,SSW,0.9,Aotizhongxin
1425,2016,2,29,9,17,24,7,30,600,50,-2.1,1033.1,-19.1,0,N,1.1,Aotizhongxin
1426,2016,2,29,10,17,28,7,28,600,53,-1.1,1032.7,-18.7,0,NE,1.5,Aotizhongxin
1427,2016,2,29,11,17,24,7,24,500,59,0.3,1032.2,-18,0,ESE,1.1,Aotizhongxin
1428,2016,2,29,12,22,26,8,36,700,51,1.6,1031.1,-17.9,0,W,1.7,Aotizhongxin
1429,2016,2,29,13,33,37,13,42,900,50,2.9,1029.3,-17.3,0,ESE,1.7,Aotizhongxin
1430,2016,2,29,14,40,48,14,34,800,61,3.4,1028.2,-16.9,0,SSW,2.4,Aotizhongxin
1431,2016,2,29,15,47,58,15,28,700,72,3.1,1027.4,-17.2,0,SW,2.8,Aotizhongxin
1432,2016,2,29,16,50,71,17,33,700,64,2.7,1026.6,-17,0,SSW,1.5,Aotizhongxin
1433,2016,2,29,17,59,86,28,34,900,66,2.6,1025.8,-17,0,S,2,Aotizhongxin
1434,2016,2,29,18,60,94,28,37,900,61,2.2,1025.5,-16.3,0,SSW,2.6,Aotizhongxin
1435,2016,2,29,19,59,89,21,41,900,51,2,1025.8,-16,0,SW,3.1,Aotizhongxin
1436,2016,2,29,20,57,84,19,55,1000,34,1.5,1025.5,-16,0,SSW,2.1,Aotizhongxin
1437,2016,2,29,21,64,105,21,72,1300,15,1.6,1025.3,-15.4,0,SSW,1.4,Aotizhongxin
1438,2016,2,29,22,71,111,23,76,1300,9,1.2,1025.2,-15.3,0,SSW,1.3,Aotizhongxin
1439,2016,2,29,23,64,100,20,69,1300,17,0.7,1024.9,-15.3,0,S,1.1,Aotizhongxin
1440,2016,3,1,0,63,83,20,72,1200,15,0.4,1023.9,-14.8,0,S,1.4,Aotizhongxin
1441,2016,3,1,1,77,100,27,69,1500,13,0.6,1023.8,-13.1,0,S,1.3,Aotizhongxin
1442,2016,3,1,2,85,101,30,76,1900,6,0.2,1023.1,-12.5,0,SSE,1.3,Aotizhongxin
1443,2016,3,1,3,94,123,39,77,2700,5,-1,1022.7,-11.5,0,ENE,1.1,Aotizhongxin
1444,2016,3,1,4,119,162,46,78,3500,7,-1.5,1022.4,-11.4,0,E,1,Aotizhongxin
1445,2016,3,1,5,120,145,42,74,3100,7,-2.7,1022.4,-11,0,ENE,1.2,Aotizhongxin
1446,2016,3,1,6,116,137,35,71,2900,6,-3.8,1022.5,-10.7,0,NNE,0.4,Aotizhongxin
1447,2016,3,1,7,112,133,28,68,3000,5,-4.1,1022.6,-10.1,0,E,1,Aotizhongxin
1448,2016,3,1,8,136,136,29,65,2800,7,-1.7,1022.6,-9.6,0,ENE,1.1,Aotizhongxin
1449,2016,3,1,9,134,141,42,68,3300,9,0.1,1022.6,-9.4,0,ENE,2,Aotizhongxin
1450,2016,3,1,10,176,176,42,58,2500,22,2,1022,-10.5,0,ENE,2,Aotizhongxin
1451,2016,3,1,11,101,105,38,54,2000,37,3.7,1021.4,-10.7,0,NNE,1,Aotizhongxin
1452,2016,3,1,12,103,106,36,60,2000,41,5.5,1020.5,-11.2,0,E,1.1,Aotizhongxin
1453,2016,3,1,13,112,112,34,68,2100,44,7.7,1018.9,-10.6,0,SSE,1.8,Aotizhongxin
1454,2016,3,1,14,122,124,33,79,2300,43,9,1017.5,-10.5,0,SW,2.5,Aotizhongxin
1455,2016,3,1,15,113,121,35,72,1900,54,10,1016.5,-10.8,0,SW,2.8,Aotizhongxin
1456,2016,3,1,16,112,124,31,69,1600,59,10.4,1016.1,-11,0,SW,2.8,Aotizhongxin
1457,2016,3,1,17,114,124,30,67,1500,61,10.1,1015.6,-10.7,0,SSW,2.4,Aotizhongxin
1458,2016,3,1,18,127,142,30,68,1500,59,9,1015.7,-10.5,0,SW,2.9,Aotizhongxin
1459,2016,3,1,19,144,167,32,80,1700,44,7.4,1015.9,-10,0,SSW,0.6,Aotizhongxin
1460,2016,3,1,20,161,180,37,93,1800,29,6.8,1016.1,-9.6,0,WSW,1.3,Aotizhongxin
1461,2016,3,1,21,179,194,42,97,2000,29,4.4,1016.1,-8.7,0,NW,0.7,Aotizhongxin
1462,2016,3,1,22,197,204,43,114,2300,12,5.2,1015.9,-9,0,SSW,1.3,Aotizhongxin
1463,2016,3,1,23,187,193,43,118,2600,5,2.6,1015.4,-8.2,0,NE,0.5,Aotizhongxin
1464,2016,3,2,0,174,184,52,113,3200,5,0.8,1015,-8,0,E,0.7,Aotizhongxin
1465,2016,3,2,1,205,229,62,111,4100,8,0.6,1014.8,-7.4,0,E,0.5,Aotizhongxin
1466,2016,3,2,2,206,223,59,107,4300,9,-0.5,1014.2,-6.5,0,NE,0.6,Aotizhongxin
1467,2016,3,2,3,204,213,66,104,4100,8,-1.1,1013.5,-6.9,0,ENE,1.2,Aotizhongxin
1468,2016,3,2,4,213,225,56,96,4300,NA,-1.1,1013.2,-7.5,0,E,1,Aotizhongxin
1469,2016,3,2,5,206,206,42,89,3800,9,-1.7,1013.2,-7.6,0,ESE,0.8,Aotizhongxin
1470,2016,3,2,6,197,197,32,85,3700,8,-1.9,1013.4,-7.4,0,E,0.5,Aotizhongxin
1471,2016,3,2,7,194,196,26,83,3700,8,-2.1,1013.6,-7.2,0,NE,1,Aotizhongxin
1472,2016,3,2,8,187,188,39,86,3700,8,0.5,1013.7,-6.2,0,ESE,0.7,Aotizhongxin
1473,2016,3,2,9,173,186,68,90,3600,12,4.7,1013.9,-8.1,0,ENE,1.5,Aotizhongxin
1474,2016,3,2,10,188,210,76,97,3800,16,7.3,1014.1,-7.9,0,NE,1.1,Aotizhongxin
1475,2016,3,2,11,236,252,73,115,4200,23,10.4,1013.5,-7.8,0,E,1.2,Aotizhongxin
1476,2016,3,2,12,224,224,55,109,3200,35,13,1012.9,-7.1,0,E,1.3,Aotizhongxin
1477,2016,3,2,13,196,196,44,100,2700,48,16.2,1011.6,-7.5,0,E,1.1,Aotizhongxin
1478,2016,3,2,14,144,144,27,71,1800,68,18.3,1010.6,-8.8,0,S,1.7,Aotizhongxin
1479,2016,3,2,15,100,100,20,70,1500,72,18.8,1010,-8.4,0,SW,2,Aotizhongxin
1480,2016,3,2,16,109,122,22,76,1500,74,18.6,1009.6,-7.8,0,S,2.6,Aotizhongxin
1481,2016,3,2,17,104,121,20,57,1300,94,17.9,1009.6,-6.8,0,SSW,1.9,Aotizhongxin
1482,2016,3,2,18,95,131,17,72,1300,70,16.1,1009.7,-6.9,0,SSE,1.2,Aotizhongxin
1483,2016,3,2,19,124,166,20,98,1600,37,14.7,1009.9,-5.7,0,SSE,1.1,Aotizhongxin
1484,2016,3,2,20,133,160,27,122,2100,10,12.5,1009.9,-5.5,0,S,0.9,Aotizhongxin
1485,2016,3,2,21,147,171,36,123,2300,7,11.6,1010.2,-4.6,0,SSW,1,Aotizhongxin
1486,2016,3,2,22,158,177,41,122,2600,6,7.9,1010.4,-4.2,0,ENE,0.7,Aotizhongxin
1487,2016,3,2,23,162,175,45,114,2700,6,6.5,1009.9,-4.3,0,ENE,1.3,Aotizhongxin
1488,2016,3,3,0,164,188,40,108,3200,6,10.5,1009.1,-4.7,0,SW,2,Aotizhongxin
1489,2016,3,3,1,198,239,54,115,4000,7,10.6,1008.7,-4.6,0,WSW,1.3,Aotizhongxin
1490,2016,3,3,2,267,302,74,121,4800,10,5.2,1008.3,-3.1,0,ENE,1.3,Aotizhongxin
1491,2016,3,3,3,275,291,54,109,4600,8,4.4,1007.6,-3.2,0,SE,0.2,Aotizhongxin
1492,2016,3,3,4,274,285,62,108,4600,8,4,1007.6,-3.1,0,E,1.5,Aotizhongxin
1493,2016,3,3,5,255,261,59,102,4600,7,3.4,1007.8,-3.4,0,NNE,1.3,Aotizhongxin
1494,2016,3,3,6,254,272,49,99,4700,7,2.3,1008.1,-3.2,0,ENE,0.7,Aotizhongxin
1495,2016,3,3,7,253,269,33,91,4900,6,3,1008.5,-1.7,0,NNE,1.3,Aotizhongxin
1496,2016,3,3,8,260,278,38,85,4300,5,3.7,1009.2,-1.5,0,ENE,1.2,Aotizhongxin
1497,2016,3,3,9,267,279,44,84,4200,5,4.7,1009.3,-0.5,0,NE,1.4,Aotizhongxin
1498,2016,3,3,10,292,303,74,87,4200,10,7.3,1009.3,-0.2,0,ENE,1.2,Aotizhongxin
1499,2016,3,3,11,307,317,86,86,4100,16,9.5,1008.7,0.1,0,E,1.4,Aotizhongxin
1500,2016,3,3,12,316,318,84,86,3900,26,10.6,1008.1,0.6,0,ENE,1.5,Aotizhongxin
1501,2016,3,3,13,328,328,85,88,4000,34,11.9,1007.4,0.6,0,ENE,1.7,Aotizhongxin
1502,2016,3,3,14,336,336,83,84,3800,50,12.8,1006.8,0.8,0,E,0.9,Aotizhongxin
1503,2016,3,3,15,348,348,85,89,3900,55,13.6,1006.8,0.6,0,SE,1.4,Aotizhongxin
1504,2016,3,3,16,358,358,78,89,3800,58,13.9,1007,0.8,0,SE,1.4,Aotizhongxin
1505,2016,3,3,17,344,344,66,83,3400,67,13.3,1007.3,0.6,0,E,1.3,Aotizhongxin
1506,2016,3,3,18,341,341,57,92,3400,53,11.1,1008.2,0.8,0,ENE,0.9,Aotizhongxin
1507,2016,3,3,19,342,342,46,110,3500,25,8.6,1009,1,0,NNE,1,Aotizhongxin
1508,2016,3,3,20,345,345,35,121,3800,5,6.7,1009.8,1,0,ENE,0.6,Aotizhongxin
1509,2016,3,3,21,347,347,28,123,4500,3,5.5,1010.2,1,0,NE,1.1,Aotizhongxin
1510,2016,3,3,22,371,371,31,123,5000,3,5,1010.7,0.7,0,NE,0.1,Aotizhongxin
1511,2016,3,3,23,434,434,67,132,6100,8,5,1011.1,1.1,0,E,1.3,Aotizhongxin
1512,2016,3,4,0,438,438,58,130,6500,6,4.5,1011.5,0.6,0,ENE,1.1,Aotizhongxin
1513,2016,3,4,1,433,433,39,122,6600,6,4.2,1012,0.7,0,E,0.9,Aotizhongxin
1514,2016,3,4,2,418,418,44,115,6100,5,6.7,1012.4,1.2,0,ESE,2,Aotizhongxin
1515,2016,3,4,3,366,366,77,100,5200,3,4.7,1012.4,0.5,0,E,0.3,Aotizhongxin
1516,2016,3,4,4,341,341,58,94,5100,NA,3.3,1012.3,0.3,0,ESE,1.1,Aotizhongxin
1517,2016,3,4,5,326,326,48,91,4800,2,2,1012.8,-0.3,0,NE,0.5,Aotizhongxin
1518,2016,3,4,6,324,324,44,92,5100,2,2.2,1013.1,-0.1,0,E,1.2,Aotizhongxin
1519,2016,3,4,7,317,317,71,87,5700,2,3,1013.7,-0.1,0,ESE,0.6,Aotizhongxin
1520,2016,3,4,8,321,321,71,88,6000,3,4.7,1014.2,0.3,0,SE,1.4,Aotizhongxin
1521,2016,3,4,9,330,331,79,88,6100,5,5.3,1014,0.3,0,E,1.4,Aotizhongxin
1522,2016,3,4,10,352,352,90,90,6200,8,6.7,1014.4,0.4,0,ESE,1.1,Aotizhongxin
1523,2016,3,4,11,383,383,92,100,6500,7,6.8,1014.1,0.5,0,E,1.6,Aotizhongxin
1524,2016,3,4,12,389,389,86,104,6600,5,7.3,1013.9,0.7,0,ESE,0.6,Aotizhongxin
1525,2016,3,4,13,379,379,84,106,6100,9,7.5,1013.1,0.7,0,ENE,1.3,Aotizhongxin
1526,2016,3,4,14,345,345,83,101,5000,17,7.9,1012.5,-0.1,0,E,2.1,Aotizhongxin
1527,2016,3,4,15,321,321,77,100,4600,16,7.6,1013,-0.4,0,E,0.7,Aotizhongxin
1528,2016,3,4,16,330,330,73,108,4800,7,7.5,1012.8,-0.2,0,ESE,1.3,Aotizhongxin
1529,2016,3,4,17,318,318,73,106,4600,11,7.9,1013.6,-0.6,0,ENE,0.8,Aotizhongxin
1530,2016,3,4,18,344,354,62,121,5700,4,6.8,1013.9,-0.2,0,ENE,1.4,Aotizhongxin
1531,2016,3,4,19,385,388,67,127,6100,3,7.3,1014.6,0,0,NE,1.5,Aotizhongxin
1532,2016,3,4,20,409,431,62,124,6900,4,6.6,1015,0.9,0,NE,1.1,Aotizhongxin
1533,2016,3,4,21,384,384,61,107,5300,3,6.1,1015.6,0.2,0,ENE,1.6,Aotizhongxin
1534,2016,3,4,22,311,311,52,83,3900,10,9.6,1015.4,-0.3,0,N,2.8,Aotizhongxin
1535,2016,3,4,23,110,377,31,18,800,56,9.7,1015.3,0.3,0,N,2.1,Aotizhongxin
1536,2016,3,5,0,101,431,18,18,700,55,10,1015.2,-2.3,0,NNW,2.4,Aotizhongxin
1537,2016,3,5,1,162,873,7,16,600,57,10,1015.2,-8.2,0,NW,3.7,Aotizhongxin
1538,2016,3,5,2,121,638,4,15,500,62,9.3,1015.9,-11.4,0,NW,3.3,Aotizhongxin
1539,2016,3,5,3,90,509,4,14,500,67,8.8,1015.8,-15,0,NW,3.6,Aotizhongxin
1540,2016,3,5,4,75,486,3,13,400,69,8.3,1015.8,-15.4,0,NW,3.1,Aotizhongxin
1541,2016,3,5,5,71,479,3,12,400,68,7.8,1015.8,-15.1,0,NW,4,Aotizhongxin
1542,2016,3,5,6,68,463,2,12,400,69,7.2,1016.1,-15.6,0,WNW,4.5,Aotizhongxin
1543,2016,3,5,7,66,402,2,15,400,65,6.8,1016.6,-15.3,0,WNW,3.1,Aotizhongxin
1544,2016,3,5,8,59,370,2,17,400,64,7.2,1017.2,-15.6,0,WNW,3.5,Aotizhongxin
1545,2016,3,5,9,57,338,3,16,400,66,8.1,1017.3,-14.9,0,NW,3.6,Aotizhongxin
1546,2016,3,5,10,51,300,2,12,300,72,9.1,1017.3,-15.5,0,NW,3.8,Aotizhongxin
1547,2016,3,5,11,60,328,2,10,300,75,10,1017,-14.7,0,WNW,4.6,Aotizhongxin
1548,2016,3,5,12,52,320,3,9,300,77,10.3,1016.2,-15.3,0,NW,5.4,Aotizhongxin
1549,2016,3,5,13,55,271,2,10,300,79,10.7,1015.2,-16.7,0,NW,5.2,Aotizhongxin
1550,2016,3,5,14,64,229,2,9,300,83,11.7,1014.4,-16.8,0,WNW,5.6,Aotizhongxin
1551,2016,3,5,15,58,217,2,10,300,85,11.7,1014.1,-17.9,0,NW,4.8,Aotizhongxin
1552,2016,3,5,16,57,234,2,11,300,85,11.6,1013.7,-18,0,NNW,4.9,Aotizhongxin
1553,2016,3,5,17,63,245,2,13,300,83,11.1,1013.9,-16.4,0,NNW,3.9,Aotizhongxin
1554,2016,3,5,18,60,236,3,16,300,78,10.5,1014.3,-16.8,0,NW,2.9,Aotizhongxin
1555,2016,3,5,19,57,223,5,25,400,66,9.4,1015.2,-15.2,0,NNW,1.6,Aotizhongxin
1556,2016,3,5,20,64,226,4,27,400,60,9.2,1015.7,-15.4,0,NNW,1.3,Aotizhongxin
1557,2016,3,5,21,71,223,6,36,500,48,7.6,1016,-14,0,N,0.8,Aotizhongxin
1558,2016,3,5,22,63,217,12,49,700,33,4.6,1016.3,-12.4,0,ESE,0.9,Aotizhongxin
1559,2016,3,5,23,44,171,12,59,700,22,3,1016.2,-11.7,0,NE,0.3,Aotizhongxin
1560,2016,3,6,0,48,177,12,73,1000,8,2,1016.4,-10.5,0,NW,0.2,Aotizhongxin
1561,2016,3,6,1,49,160,13,77,1200,5,0.9,1016.4,-9.7,0,E,0.7,Aotizhongxin
1562,2016,3,6,2,41,141,8,70,1100,3,0.9,1016.4,-10,0,NW,0.2,Aotizhongxin
1563,2016,3,6,3,41,142,14,69,1400,3,-0.1,1016,-8.1,0,NA,0.1,Aotizhongxin
1564,2016,3,6,4,65,158,28,72,2100,NA,1.2,1015.4,-9.4,0,ENE,1.4,Aotizhongxin
1565,2016,3,6,5,46,102,11,55,1000,13,0.7,1015.4,-10.8,0,WNW,0.7,Aotizhongxin
1566,2016,3,6,6,37,72,7,42,800,24,0.3,1015,-10.5,0,NE,1.4,Aotizhongxin
1567,2016,3,6,7,18,59,6,32,600,33,0.5,1014.8,-11,0,ENE,1.2,Aotizhongxin
1568,2016,3,6,8,21,62,7,36,700,29,2.1,1014.8,-10.8,0,NE,1.7,Aotizhongxin
1569,2016,3,6,9,20,68,7,36,700,32,3.8,1014.7,-11,0,NNE,1.8,Aotizhongxin
1570,2016,3,6,10,23,80,7,33,700,38,5.5,1014.5,-11.2,0,NNE,1.7,Aotizhongxin
1571,2016,3,6,11,37,114,22,40,1200,35,6.8,1013.9,-10.5,0,NE,1.8,Aotizhongxin
1572,2016,3,6,12,52,147,28,44,1400,34,7.8,1013.1,-10.1,0,ENE,1.8,Aotizhongxin
1573,2016,3,6,13,64,167,35,51,1700,34,8.3,1012,-9.2,0,NE,1.4,Aotizhongxin
1574,2016,3,6,14,102,260,49,57,2000,39,9.9,1010.6,-8.7,0,NE,1.3,Aotizhongxin
1575,2016,3,6,15,118,318,53,66,1900,35,10.4,1010,-8.8,0,E,2,Aotizhongxin
1576,2016,3,6,16,123,335,59,63,2000,39,10.6,1009.6,-9.2,0,SE,1.8,Aotizhongxin
1577,2016,3,6,17,124,324,64,70,2200,30,10.1,1010,-8.6,0,ENE,1.1,Aotizhongxin
1578,2016,3,6,18,142,358,68,79,2100,24,9.3,1010.6,-7,0,ENE,1.8,Aotizhongxin
1579,2016,3,6,19,134,331,60,86,2400,9,7.1,1011.4,-5.9,0,NNE,0.9,Aotizhongxin
1580,2016,3,6,20,121,280,52,81,2200,8,6.9,1011.4,-8.7,0,ESE,1.1,Aotizhongxin
1581,2016,3,6,21,121,275,54,80,2200,8,5.1,1011.8,-8.1,0,SSE,1,Aotizhongxin
1582,2016,3,6,22,128,307,47,79,2400,5,5.3,1012.5,-7.2,0,W,0.9,Aotizhongxin
1583,2016,3,6,23,131,300,44,79,2500,5,4.4,1012.8,-6.8,0,ESE,0.5,Aotizhongxin
1584,2016,3,7,0,137,280,47,79,2700,5,4.2,1013.1,-6.7,0,E,1.2,Aotizhongxin
1585,2016,3,7,1,133,314,52,82,2900,4,3,1013.3,-5.7,0,ESE,0.9,Aotizhongxin
1586,2016,3,7,2,151,284,52,79,3200,6,2.2,1013.6,-5.7,0,ESE,1.1,Aotizhongxin
1587,2016,3,7,3,134,281,50,78,3200,6,1.1,1014.1,-6,0,SSW,0.3,Aotizhongxin
1588,2016,3,7,4,126,251,38,73,2800,5,0.7,1014.4,-6.2,0,ENE,0.6,Aotizhongxin
1589,2016,3,7,5,74,130,26,60,1500,10,3.6,1014.9,-10.8,0,NW,1.9,Aotizhongxin
1590,2016,3,7,6,44,85,15,50,1200,21,5.1,1015.5,-12.4,0,NE,1.4,Aotizhongxin
1591,2016,3,7,7,23,68,11,36,800,37,5.7,1016.4,-15,0,NNW,2.5,Aotizhongxin
1592,2016,3,7,8,22,64,11,34,700,37,6.4,1017.6,-15,0,NNW,2.4,Aotizhongxin
1593,2016,3,7,9,23,61,11,26,700,48,7.2,1018.5,-14.3,0,NNW,3.1,Aotizhongxin
1594,2016,3,7,10,24,37,6,12,400,68,8.4,1018.6,-15.3,0,NW,2.3,Aotizhongxin
1595,2016,3,7,11,16,39,3,7,300,77,8.9,1018.5,-14.9,0,WNW,3.2,Aotizhongxin
1596,2016,3,7,12,20,40,3,8,300,83,8.9,1018.1,-17.2,0,NW,5.4,Aotizhongxin
1597,2016,3,7,13,27,52,3,8,300,87,9.5,1017.7,-16.7,0,NW,5.1,Aotizhongxin
1598,2016,3,7,14,34,38,2,7,300,89,9.8,1017.6,-18.3,0,WNW,6.2,Aotizhongxin
1599,2016,3,7,15,46,49,2,7,300,88,9.8,1017.5,-19.4,0,WNW,5.7,Aotizhongxin
1600,2016,3,7,16,29,52,2,8,300,86,9.5,1017.9,-18.6,0,WNW,6.3,Aotizhongxin
1601,2016,3,7,17,29,43,2,9,200,83,8.6,1018.6,-19.3,0,NW,6.1,Aotizhongxin
1602,2016,3,7,18,28,44,2,10,300,81,7.3,1018.8,-20.3,0,NNW,5.2,Aotizhongxin
1603,2016,3,7,19,21,39,3,16,300,71,6,1019.7,-20.4,0,N,5.6,Aotizhongxin
1604,2016,3,7,20,16,42,4,12,300,71,5,1020.4,-20.4,0,N,6.5,Aotizhongxin
1605,2016,3,7,21,15,58,4,9,300,74,4.1,1022.3,-21.9,0,N,5.2,Aotizhongxin
1606,2016,3,7,22,14,36,3,8,200,74,2.7,1023.3,-22.2,0,NE,2.1,Aotizhongxin
1607,2016,3,7,23,14,30,4,12,300,69,2.1,1024,-22.7,0,NE,3.3,Aotizhongxin
1608,2016,3,8,0,14,31,3,16,300,62,1.6,1024,-23.1,0,NE,2.7,Aotizhongxin
1609,2016,3,8,1,13,34,2,11,300,65,0.7,1024.6,-21,0,ENE,3.3,Aotizhongxin
1610,2016,3,8,2,16,53,3,14,200,59,0.1,1025.3,-22.1,0,ENE,4.8,Aotizhongxin
1611,2016,3,8,3,15,46,2,17,300,52,0,1025.8,-22.9,0,NE,2.8,Aotizhongxin
1612,2016,3,8,4,11,22,2,11,300,NA,-0.6,1025.8,-22.7,0,NE,2.5,Aotizhongxin
1613,2016,3,8,5,11,30,2,8,200,70,-0.8,1026.1,-22.9,0,NE,3.4,Aotizhongxin
1614,2016,3,8,6,10,35,3,8,200,70,-1.2,1027.2,-23.9,0,NE,2.7,Aotizhongxin
1615,2016,3,8,7,11,23,3,14,300,64,-1.2,1027.7,-23.9,0,NE,3,Aotizhongxin
1616,2016,3,8,8,9,24,4,16,300,63,-0.5,1028.4,-25.6,0,N,4.3,Aotizhongxin
1617,2016,3,8,9,7,22,4,11,300,67,-0.3,1029,-24.6,0,ENE,3.6,Aotizhongxin
1618,2016,3,8,10,10,18,4,9,300,70,0.4,1029,-24.1,0,ENE,2.7,Aotizhongxin
1619,2016,3,8,11,NA,NA,NA,NA,NA,NA,1.8,1028.7,-25.6,0,N,3.1,Aotizhongxin
1620,2016,3,8,12,NA,NA,NA,NA,NA,NA,3.1,1027.4,-25.7,0,NNW,2.5,Aotizhongxin
1621,2016,3,8,13,10,10,6,6,400,75,3.5,1026.4,-25.4,0,N,2.6,Aotizhongxin
1622,2016,3,8,14,15,23,5,6,400,79,4.8,1025.4,-24.4,0,N,2.3,Aotizhongxin
1623,2016,3,8,15,20,20,4,6,300,83,5.1,1024.8,-25.3,0,NNE,2.1,Aotizhongxin
1624,2016,3,8,16,26,26,4,8,300,83,5.7,1024.5,-23.7,0,WNW,3,Aotizhongxin
1625,2016,3,8,17,32,32,3,10,300,81,5,1024.5,-24.2,0,NNW,3.5,Aotizhongxin
1626,2016,3,8,18,25,25,3,12,300,77,4.3,1025,-22.7,0,N,2.9,Aotizhongxin
1627,2016,3,8,19,16,23,4,17,300,68,3.4,1025.9,-21.7,0,N,2.5,Aotizhongxin
1628,2016,3,8,20,19,20,4,18,300,66,3,1026.9,-22,0,NNW,3,Aotizhongxin
1629,2016,3,8,21,20,20,4,17,400,64,2.4,1027.7,-22.5,0,NNW,3.3,Aotizhongxin
1630,2016,3,8,22,18,18,4,16,300,64,1.8,1028.1,-21.4,0,NNE,4.4,Aotizhongxin
1631,2016,3,8,23,15,15,5,15,400,62,1,1028.6,-20.1,0,NNE,3.6,Aotizhongxin
1632,2016,3,9,0,35,35,4,11,300,63,0.5,1028.6,-19.9,0,NNE,3,Aotizhongxin
1633,2016,3,9,1,16,16,3,9,300,64,0.2,1029.2,-21.4,0,N,3.8,Aotizhongxin
1634,2016,3,9,2,7,16,3,7,300,67,-0.3,1029.9,-21.8,0,N,4.6,Aotizhongxin
1635,2016,3,9,3,8,11,3,7,300,67,-1.2,1030.2,-22.6,0,NE,1.9,Aotizhongxin
1636,2016,3,9,4,7,9,4,10,300,64,-1.3,1030.5,-22.6,0,NNE,2.3,Aotizhongxin
1637,2016,3,9,5,6,8,3,8,300,65,-2.1,1030.9,-22.7,0,NE,1.8,Aotizhongxin
1638,2016,3,9,6,8,11,4,13,300,58,-1.8,1030.9,-23.1,0,N,2.3,Aotizhongxin
1639,2016,3,9,7,12,16,8,21,400,49,-1.7,1030.9,-23,0,N,3.6,Aotizhongxin
1640,2016,3,9,8,13,23,10,25,500,45,-1.1,1031.2,-23.1,0,NNE,2.5,Aotizhongxin
1641,2016,3,9,9,11,25,7,13,400,59,-0.5,1031.4,-23.3,0,NNE,3.9,Aotizhongxin
1642,2016,3,9,10,12,27,5,8,400,65,0.3,1031.4,-23.4,0,WNW,4.2,Aotizhongxin
1643,2016,3,9,11,21,21,4,7,300,69,1.1,1030.7,-22.7,0,NNW,3.5,Aotizhongxin
1644,2016,3,9,12,78,78,4,6,300,73,2,1030.1,-22.8,0,NW,3.5,Aotizhongxin
1645,2016,3,9,13,23,23,5,6,300,76,2.9,1028.6,-22.9,0,NW,4.6,Aotizhongxin
1646,2016,3,9,14,270,270,4,6,300,80,3.5,1027.6,-23.3,0,NW,4.6,Aotizhongxin
1647,2016,3,9,15,NA,NA,4,7,300,81,4.4,1026.8,-23.6,0,WNW,4.4,Aotizhongxin
1648,2016,3,9,16,NA,NA,4,8,300,82,4.7,1026.3,-23.4,0,WNW,4.7,Aotizhongxin
1649,2016,3,9,17,NA,28,3,8,300,81,4.6,1026.2,-23.4,0,WNW,5,Aotizhongxin
1650,2016,3,9,18,NA,37,4,13,300,75,3.9,1026.5,-24,0,WNW,5.3,Aotizhongxin
1651,2016,3,9,19,NA,34,5,21,400,65,3.6,1027.2,-24.2,0,WNW,4.3,Aotizhongxin
1652,2016,3,9,20,NA,41,5,25,400,59,3.5,1027.8,-24.3,0,WNW,4,Aotizhongxin
1653,2016,3,9,21,NA,51,6,25,400,57,3.1,1028.8,-23.6,0,NW,2.7,Aotizhongxin
1654,2016,3,9,22,NA,49,5,20,400,59,2.1,1029.4,-23.5,0,NW,1.6,Aotizhongxin
1655,2016,3,9,23,NA,59,4,15,400,63,1.7,1029.8,-23.9,0,NW,3.4,Aotizhongxin
1656,2016,3,10,0,NA,53,2,8,300,70,0.8,1029.9,-24.6,0,NW,2.6,Aotizhongxin
1657,2016,3,10,1,NA,34,4,10,300,67,0.8,1029.8,-23,0,WNW,3.5,Aotizhongxin
1658,2016,3,10,2,NA,36,4,13,300,62,0.5,1029.9,-22.5,0,NW,3.5,Aotizhongxin
1659,2016,3,10,3,NA,31,3,15,300,61,-0.2,1029.7,-22.4,0,NW,2.4,Aotizhongxin
1660,2016,3,10,4,NA,33,5,20,400,NA,-0.5,1029.4,-22.6,0,NNW,2.1,Aotizhongxin
1661,2016,3,10,5,NA,34,7,29,500,47,-1.3,1029.2,-22.6,0,NNW,1.8,Aotizhongxin
1662,2016,3,10,6,NA,33,7,31,500,45,-1.8,1029.2,-22.4,0,NW,1.3,Aotizhongxin
1663,2016,3,10,7,NA,29,10,27,500,50,-1.7,1029.2,-22.4,0,NW,2.2,Aotizhongxin
